Station ID,Geogr1,Geogr2,Name,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Avg
04001MAN,-0.2667,11.0167,Manga Bawku,2018,8,6:00,96,100,96,87,96,92,95,96,92,88,100,100,92,91,87,92,84,96,96,100,91,96,91,96,96,96,96,96,96,92,87,93.76666667
04001MAN,-0.2667,11.0167,Manga Bawku,2019,8,15:00,72,62,67,67,72,75,70,72,66,81,61,64,70,72,64,96,72,66,72,72,77,92,92,85,78,71,71,91,72,72,61,73.43333333
04001MAN,-0.2667,11.0167,Manga Bawku,2019,8,15:00,72,62,67,67,72,75,70,72,66,81,61,64,70,72,64,96,72,66,72,72,77,92,92,85,78,71,71,91,72,72,61,73.43333333
04003BOL,-0.85,10.7833,Bolgatanga,2019,8,15:00,88,72,63,64,64,66,66,58,60,88,56,56,56,58,61,80,68,69,58,78,71,92,88,81,74,74,65,84,68,70,67,69.16666667
08010YDI,-0.0167,9.45,Yendi,2019,8,6:00,95,89,96,93,87,90,94,96,94,93,96,95,96,96,92,94,94,92,92,94,94,96,96,97,90,98,97,95,96,96,96,94.13333333
08010YDI,-0.0167,9.45,Yendi,2019,8,15:00,70,73,67,65,65,77,71,65,64,71,59,70,66,63,60,65,58,68,72,67,66,81,85,71,78,64,65,78,62,85,58,68.63333333
14004EJU,-1.3667,7.3833,Ejura,2019,8,15:00,69,72,71,71,70,70,61,63,65,67,67,66,72,56,56,62,60,62,63,67,61,54,60,62,60,62,61,58,58,60,61,63.26666667
14004EJU,-1.3667,7.3833,Ejura,2019,8,15:00,69,72,71,71,70,70,61,63,65,67,67,66,72,56,56,62,60,62,63,67,61,54,60,62,60,62,61,58,58,60,61,63.26666667
14004EJU,-1.3667,7.3833,Ejura,2019,8,15:00,69,72,71,71,70,70,61,63,65,67,67,66,72,56,56,62,60,62,63,67,61,54,60,62,60,62,61,58,58,60,61,63.26666667
15076AKA,0.8,6.1167,Akatsi,2019,8,15:00,75,74,68,66,67,69,70,71,54,64,64,66,69,69,67,65,68,59,70,66,69,65,71,78,67,67,63,62,59,67,70,66.8
19004BOB,-1.35,6.6833,Bobiri,2019,8,15:00,67,72,73,70,66,79,66,79,84,65,64,78,72,64,75,68,74,65,70,70,65,69,68,79,68,68,74,69,79,63,64,70.66666667
17036KUM,-1.6,6.7167,Kumasi,2019,8,15:00,66,79,77,70,64,68,77,64,71,64,61,69,84,65,63,65,67,65,70,67,64,58,75,88,73,59,64,61,74,59,70,68.5
17036KUM,-1.6,6.7167,Kumasi,2019,8,15:00,66,79,77,70,64,68,77,64,71,64,61,69,84,65,63,65,67,65,70,67,64,58,75,88,73,59,64,61,74,59,70,68.5
17009KSI,-1.591642,6.716932,Kumasi,2019,8,15:00,62,74,74,68,66,65,70,63,72,59,51,68,79,61,63,61,66,55,66,69,61,55,71,84,72,60,65,60,70,58,66,65.73333333
18033TAR,-1.9833,5.3,Tarkwa-U.M.A.T.,2019,8,15:00,78,82,84,66,78,85,84,80,65,75,65,76,77,82,75,75,70,65,81,95,86,83,88,86,80,74,70,70,84,71,96,78.26666667
04003NAV,-1.083188,10.878416,Navrongo,2019,8,6:00,96,97,86,96,96,96,94,87,92,96,91,92,92,92,89,96,96,92,96,96,96,96,96,96,91,96,96,96,96,97,96,94.13333333
04003NAV,-1.083188,10.878416,Navrongo,2019,8,15:00,65,68,63,67,62,73,74,70,63,71,61,61,59,66,59,66,77,72,67,78,71,90,81,79,66,94,69,83,66,66,61,70.1
15076AKA,0.8,6.1167,Akatsi,2019,8,6:00,94,96,96,97,97,95,96,92,96,92,93,96,93,94,95,96,96,95,91,86,94,88,89,95,94,96,92,93,96,93,91,93.76666667
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,8,15:00,72,75,67,66,69,69,75,71,75,76,64,71,73,72,69,69,72,66,78,79,78,72,90,73,79,75,72,68,67,75,80,72.83333333
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,8,6:00,90,88,92,92,92,90,98,93,90,92,90,92,92,96,95,92,92,93,96,92,97,98,90,93,93,94,95,92,96,92,94,93.03333333
01000BAB,-2.816667,10.5167,Babile,2019,8,6:00,92,91,84,88,88,92,87,88,91,88,91,84,92,81,92,88,87,91,88,87,92,92,88,91,87,84,84,84,96,95,83,88.46666667
01000BAB,-2.816667,10.5167,Babile,2019,8,15:00,61,61,60,60,72,68,55,77,61,65,61,55,42,47,56,56,58,58,58,72,68,68,88,74,64,64,61,72,84,69,58,63.73333333
07000BOL,-2.4833,9.0333,Bole,2019,8,6:00,95,91,91,91,93,93,91,91,91,94,92,90,95,91,92,89,91,97,91,91,91,87,91,96,94,94,95,92,96,100,95,92.53333333
07000BOL,-2.4833,9.0333,Bole,2019,8,15:00,68,79,65,69,68,80,68,73,62,76,61,64,64,65,58,65,71,57,74,70,59,60,53,77,63,65,66,74,78,69,52,66.83333333
04026VEA,-0.85,10.8667,Vea,2019,8,6:00,96,95,91,91,95,91,96,92,91,92,91,96,91,96,92,96,91,96,96,95,95,95,95,96,96,91,96,96,95,100,96,94.16666667
04026VEA,-0.85,10.8667,Vea,2019,8,15:00,61,65,61,61,63,63,69,57,63,84,61,56,61,68,61,81,72,66,61,81,72,84,84,74,57,85,72,84,69,60,54,68.3
07017HO-,0.4667,6.6,Ho,2019,8,6:00,95,96,96,94,94,92,95,95,96,95,93,95,92,94,97,96,95,96,92,93,95,91,92,93,90,96,94,93,95,93,96,94.13333333
07017HO-,0.4667,6.6,Ho,2019,8,15:00,70,73,63,64,62,75,69,80,64,68,66,67,65,72,70,69,67,62,62,65,73,62,67,77,66,65,64,73,61,61,56,66.93333333
07006TLE,-0.862408,9.55385,Tamale,2019,8,6:00,89,96,93,90,89,92,93,91,90,91,87,88,91,92,89,87,91,91,92,88,88,85,95,95,96,91,88,89,92,91,93,90.8
07006TLE,-0.862408,9.55385,Tamale,2019,8,15:00,66,73,63,65,61,68,63,69,68,69,56,62,62,61,60,53,61,57,61,62,60,80,96,65,63,62,65,71,68,92,58,65.8
04027BOL,-0.8667,10.8,Bolgatanga,2019,8,15:00,88,72,63,64,64,66,66,58,60,88,56,56,56,58,61,80,68,69,58,78,71,92,88,81,74,74,65,84,68,70,67,69.16666667
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,8,6:00,91,91,92,93,94,94,96,94,90,93,94,92,93,95,93,92,92,92,93,92,96,93,93,95,96,92,94,92,95,94,90,93.16666667
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,8,15:00,75,78,83,71,67,78,87,70,72,73,62,69,81,74,62,67,67,60,71,73,74,63,89,90,76,61,68,86,73,65,62,72.4
04027BOL,-0.8667,10.8,Bolgatanga,2019,8,6:00,84,96,87,88,84,88,88,83,87,100,87,87,84,84,84,80,96,91,88,100,91,100,96,96,96,91,92,91,96,92,88,90.36666667
04015ZUA,-0.8,10.7833,Zuarungu,2020,8,15:00,85,71,72,82,61,60,78,70,78,72,88,62,61,95,92,85,75,75,82,73,70,72,85,72,87,75,77,75,92,88,96,77.36666667
07006TLE,-0.862408,9.55385,Tamale,2020,8,6:00,95,89,83,83,87,79,78,86,91,88,83,92,91,93,97,95,91,83,95,92,87,96,92,88,94,90,86,95,91,92,88,89.16666667
07006TLE,-0.862408,9.55385,Tamale,2020,8,15:00,71,63,62,57,44,53,62,60,57,56,72,59,50,91,84,63,51,90,68,60,64,61,63,74,63,61,85,79,64,65,58,64.63333333
23024TEM,0.001579,5.632253,Tema,2020,8,15:00,79,75,76,77,75,74,75,74,76,78,77,73,82,81,83,81,78,74,77,77,80,79,78,76,78,78,80,79,81,81,77,77.66666667
04015ZUA,-0.8,10.7833,Zuarungu,2020,8,6:00,84,84,80,80,83,65,83,82,87,91,91,91,80,86,96,91,88,87,88,84,92,78,88,87,87,91,91,82,87,91,83,85.8
01013WA-,-2.5,10.05,Wa,2020,8,6:00,92,92,92,96,96,96,96,91,95,91,83,92,96,92,91,91,91,94,96,91,96,93,96,91,96,87,96,96,92,95,87,92.9
01013WA-,-2.5,10.05,Wa,2020,8,15:00,63,81,65,68,88,70,62,74,58,60,63,84,55,83,68,65,61,70,68,59,65,69,62,61,56,86,74,68,54,69,71,67.9
01032SUN,-2.329861,7.359216,Sunyani,2020,8,15:00,60,57,76,58,63,65,72,72,58,65,64,72,55,77,74,60,60,72,61,56,69,75,67,68,70,72,66,64,62,60,61,65.7
23003TDI,-1.774393,4.893534,Takoradi,2020,8,15:00,79,73,72,74,69,76,76,78,80,79,80,79,78,76,79,77,79,75,79,78,79,84,77,76,78,80,81,81,79,78,81,77.7
17009KSI,-1.591642,6.716932,Kumasi,2020,8,15:00,54,54,65,43,59,58,66,61,54,61,54,65,51,81,66,45,56,69,51,62,63,66,62,53,55,64,63,61,61,58,55,59.4
22050KDA,0.270833,6.086389,Koforidua,2020,8,15:00,62,50,52,60,57,59,55,69,50,54,67,63,53,75,71,52,65,59,61,62,64,62,60,53,51,52,62,67,68,56,69,59.93333333
22050KDA,-0.25,6.0833,Koforidua,2020,8,15:00,62,50,52,60,57,59,55,69,50,54,67,63,53,75,71,52,65,59,61,62,64,62,60,53,51,52,62,67,68,56,69,59.93333333
22050KDA,-0.25,6.0833,Koforidua,2020,8,15:00,62,50,52,60,57,59,55,69,50,54,67,63,53,75,71,52,65,59,61,62,64,62,60,53,51,52,62,67,68,56,69,59.93333333
23024TEM,0.001579,5.632253,Tema,2020,8,6:00,95,90,88,92,90,87,90,92,93,90,94,97,92,89,98,95,87,88,93,88,96,94,96,93,90,92,92,90,90,95,90,91.7
21088ODA,-0.978354,5.929346,Akim Oda,2020,8,6:00,93,96,97,97,93,96,94,92,97,95,95,97,96,93,92,97,95,95,93,96,93,93,96,97,95,96,93,98,94,93,93,94.9
01018WEN,-2.1,7.75,Wenchi,2020,8,6:00,87,91,92,95,90,92,94,94,91,94,88,90,96,91,96,96,96,94,96,96,96,97,94,96,95,91,94,93,96,91,90,93.5
01018WEN,-2.1,7.75,Wenchi,2020,8,15:00,61,62,70,60,62,62,68,69,65,61,63,65,52,83,74,61,65,75,69,60,65,75,70,69,74,76,69,70,68,69,67,67.26666667
04027BOL,-0.8667,10.8,Bolgatanga,2020,8,6:00,87,88,87,83,79,83,91,83,87,84,76,83,76,87,91,83,84,87,84,80,84,95,87,87,100,96,100,91,91,91,88,86.86666667
04027BOL,-0.8667,10.8,Bolgatanga,2020,8,15:00,72,69,68,61,58,58,70,60,61,56,65,60,56,84,77,77,58,68,64,62,67,65,64,61,77,64,74,78,70,69,88,66.96666667
23002ADA,0.622043,5.777691,Ada,2020,8,6:00,96,96,97,98,97,95,98,100,100,99,100,100,100,98,100,100,100,98,100,100,100,100,100,100,100,100,100,97,98,98,99,98.93333333
04003BOL,-0.85,10.7833,Bolgatanga,2019,8,6:00,84,96,87,88,84,88,88,83,87,100,87,87,84,84,84,80,96,91,88,100,91,100,96,96,96,91,92,91,96,92,88,90.36666667
22050KDA,-0.25,6.0833,Koforidua,2019,8,15:00,66,73,70,62,66,71,67,64,72,65,54,67,72,72,62,63,66,62,55,66,72,62,79,79,73,63,54,68,62,68,89,67.26666667
04031GAR,-0.1833,10.85,Garu,2019,8,15:00,95,68,65,61,67,78,68,74,68,80,65,64,65,71,61,95,74,74,68,78,77,96,92,74,68,78,74,96,96,68,61,74.13333333
04031GAR,-0.1833,10.85,Garu,2019,8,6:00,96,95,95,95,96,96,96,96,96,91,96,91,96,92,96,96,95,96,96,96,96,96,96,96,91,96,96,96,96,96,96,95.23333333
01018WEN,-2.1,7.75,Wenchi,2019,8,6:00,96,94,99,96,92,92,96,92,94,95,94,96,96,95,92,92,93,92,92,92,93,92,96,99,96,92,92,93,92,95,97,94.03333333
01018WEN,-2.1,7.75,Wenchi,2019,8,15:00,66,73,72,66,78,75,73,70,78,69,61,69,74,65,61,66,66,63,74,68,72,60,70,81,66,69,68,74,69,67,62,69.3
14067ABE,-0.74717,6.680267,Abetifi,2019,8,6:00,99,98,96,97,96,100,97,96,95,96,99,98,96,99,96,98,98,100,95,96,96,96,96,98,96,96,96,96,98,97,94,96.83333333
14067ABE,-0.74717,6.680267,Abetifi,2019,8,15:00,72,79,88,77,80,81,74,72,79,79,65,74,79,74,60,71,71,72,77,75,74,71,78,88,73,68,69,70,71,73,84,74.86666667
01032SUN,-2.329861,7.359216,Sunyani,2019,8,6:00,92,92,94,92,92,94,92,92,92,90,90,91,92,92,91,92,91,87,88,88,92,95,88,92,92,92,90,91,87,90,94,91.16666667
01032SUN,-2.329861,7.359216,Sunyani,2019,8,15:00,71,72,75,71,71,69,68,70,74,65,59,70,78,66,62,65,64,64,65,66,72,62,77,64,63,62,66,59,69,57,60,66.83333333
04001MAN,-0.2667,11.0167,Manga Bawku,2019,8,6:00,100,96,96,100,96,96,100,100,100,91,10,96,100,100,100,96,91,96,96,96,100,96,96,96,96,96,96,96,96,96,96,93.86666667
04001MAN,-0.2667,11.0167,Manga Bawku,2019,8,6:00,100,96,96,100,96,96,100,100,100,91,10,96,100,100,100,96,91,96,96,96,100,96,96,96,96,96,96,96,96,96,96,93.86666667
04003NAV,-1.083188,10.878416,Navrongo,2020,8,15:00,74,70,68,60,58,58,74,74,66,60,91,60,58,93,78,64,56,62,68,62,61,65,66,66,78,73,79,85,71,73,70,68.9
19004BOB,-1.35,6.6833,Bobiri,2020,8,15:00,61,61,65,61,61,65,68,61,63,61,61,62,74,70,61,61,61,62,62,61,60,58,61,61,65,62,64,61,61,64,61,62.63333333
14004EJU,-1.3667,7.3833,Ejura,2020,8,15:00,64,83,58,60,56,55,63,67,67,64,59,61,46,81,62,56,57,69,59,56,64,71,61,65,63,59,57,58,61,58,57,61.76666667
14004EJU,-1.3667,7.3833,Ejura,2020,8,15:00,64,83,58,60,56,55,63,67,67,64,59,61,46,81,62,56,57,69,59,56,64,71,61,65,63,59,57,58,61,58,57,61.76666667
14004EJU,-1.3667,7.3833,Ejura,2020,8,15:00,64,83,58,60,56,55,63,67,67,64,59,61,46,81,62,56,57,69,59,56,64,71,61,65,63,59,57,58,61,58,57,61.76666667
17036KUM,-1.6,6.7167,Kumasi,2020,8,15:00,58,58,63,47,70,61,65,67,58,67,56,70,54,72,68,56,59,65,53,67,61,67,68,61,60,59,59,60,61,61,59,61.73333333
17036KUM,-1.6,6.7167,Kumasi,2020,8,15:00,58,58,63,47,70,61,65,67,58,67,56,70,54,72,68,56,59,65,53,67,61,67,68,61,60,59,59,60,61,61,59,61.73333333
14067ABE,-0.74717,6.680267,Abetifi,2020,8,15:00,61,58,70,45,59,62,73,75,63,71,67,72,53,74,83,57,71,77,63,72,67,73,72,61,66,67,67,72,67,60,76,67.1
14067ABE,-0.74717,6.680267,Abetifi,2020,8,6:00,96,95,95,91,99,93,92,96,95,93,95,95,96,97,98,96,96,98,95,92,98,96,97,95,96,96,97,96,96,96,93,95.43333333
15076AKA,0.8,6.1167,Akatsi,2020,8,6:00,95,97,98,97,97,94,93,93,95,96,97,97,97,96,95,98,96,92,96,90,91,94,94,96,97,98,93,92,96,96,93,95.13333333
17009KSI,-1.591642,6.716932,Kumasi,2020,8,6:00,89,88,86,89,91,89,87,88,87,87,88,87,91,89,93,88,91,89,93,85,86,89,92,88,85,91,89,86,91,88,85,88.53333333
22050KDA,0.270833,6.086389,Koforidua,2020,8,6:00,92,90,86,91,91,89,90,90,91,93,91,91,92,91,91,92,88,91,94,87,86,87,89,89,89,92,89,93,88,90,88,89.96666667
22050KDA,-0.25,6.0833,Koforidua,2020,8,6:00,92,90,86,91,91,89,90,90,91,93,91,91,92,91,91,92,88,91,94,87,86,87,89,89,89,92,89,93,88,90,88,89.96666667
22050KDA,-0.25,6.0833,Koforidua,2020,8,6:00,92,90,86,91,91,89,90,90,91,93,91,91,92,91,91,92,88,91,94,87,86,87,89,89,89,92,89,93,88,90,88,89.96666667
01032SUN,-2.329861,7.359216,Sunyani,2020,8,6:00,94,93,90,95,94,94,91,94,93,91,90,91,94,90,95,93,91,90,92,92,93,94,92,95,91,92,94,90,90,90,90,92.13333333
23002ADA,0.622043,5.777691,Ada,2020,8,15:00,88,87,84,84,79,84,87,86,86,88,88,92,88,96,92,92,88,88,88,89,90,90,88,89,91,88,84,84,86,84,81,87.36666667
07000BOL,-2.4833,9.0333,Bole,2020,8,6:00,95,91,93,91,95,87,91,89,91,95,87,94,95,84,96,96,93,91,95,96,91,95,91,92,93,95,93,95,96,88,94,92.43333333
07000BOL,-2.4833,9.0333,Bole,2020,8,15:00,70,66,67,62,43,58,68,64,61,63,66,70,41,89,91,67,57,87,66,65,68,74,62,73,71,57,85,72,70,65,64,67.06666667
04031GAR,-0.1833,10.85,Garu,2020,8,6:00,96,91,96,86,91,83,85,93,99,86,84,91,94,96,96,96,96,95,96,95,89,94,95,95,96,96,95,96,96,96,96,93.1
04031GAR,-0.1833,10.85,Garu,2020,8,15:00,62,67,70,63,57,57,77,79,65,64,76,63,55,95,82,73,50,63,69,60,73,69,67,68,90,76,86,72,75,78,75,70.46666667
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2020,8,6:00,93,93,90,91,93,91,87,90,92,91,93,92,90,89,93,90,91,93,90,92,88,87,90,92,96,91,90,91,92,90,89,90.9
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2020,8,15:00,59,55,59,49,57,58,72,67,58,63,55,72,50,70,67,50,57,63,59,60,58,56,62,56,57,62,63,64,52,53,59,59.43333333
01000BAB,-2.816667,10.5167,Babile,2020,8,15:00,68,71,81,59,47,57,73,77,57,56,71,65,44,71,65,71,56,92,61,64,61,65,58,68,64,61,68,92,62,68,74,65.96666667
04026VEA,-0.85,10.8667,Vea,2020,8,6:00,96,95,91,95,95,95,96,96,91,96,91,96,95,95,95,95,96,96,96,96,92,95,96,91,100,95,95,96,96,96,91,94.8
04026VEA,-0.85,10.8667,Vea,2020,8,15:00,85,71,68,66,61,60,84,74,65,58,77,66,56,53,84,66,56,71,66,61,67,65,63,72,68,85,81,85,84,77,96,70.2
04001MAN,-0.2667,11.0167,Manga Bawku,2020,8,6:00,100,96,96,96,96,91,91,100,87,100,92,96,96,95,91,96,96,100,96,96,96,96,96,100,96,96,95,96,96,96,96,95.53333333
04001MAN,-0.2667,11.0167,Manga Bawku,2020,8,6:00,100,96,96,96,96,91,91,100,87,100,92,96,96,95,91,96,96,100,96,96,96,96,96,100,96,96,95,96,96,96,96,95.53333333
04001MAN,-0.2667,11.0167,Manga Bawku,2020,8,15:00,85,75,72,72,61,66,84,92,72,67,72,63,67,95,78,67,67,62,72,62,78,68,70,74,88,85,78,71,85,72,72,73.56666667
04001MAN,-0.2667,11.0167,Manga Bawku,2020,8,15:00,85,75,72,72,61,66,84,92,72,67,72,63,67,95,78,67,67,62,72,62,78,68,70,74,88,85,78,71,85,72,72,73.56666667
07003AKU,0.11928,6.094506,Akuse,2020,8,6:00,92,92,91,91,96,83,84,96,93,96,93,97,95,88,93,96,96,88,89,84,84,89,93,91,91,95,89,86,87,96,92,91.13333333
07003AKU,0.11928,6.094506,Akuse,2020,8,15:00,66,50,57,57,55,55,56,63,57,58,63,59,54,88,69,61,59,60,59,61,66,64,57,54,55,57,62,61,67,61,65,60.33333333
01000BAB,-2.816667,10.5167,Babile,2020,8,6:00,87,88,83,91,87,80,87,88,79,88,88,87,87,88,83,88,91,92,83,92,88,87,88,88,92,87,92,87,87,88,88,87.4
23003TDI,-1.774393,4.893534,Takoradi,2021,8,6:00,98,96,88,94,97,98,96,97,98,96,97,94,97,96,97,95,93,96,96,95,93,90,96,95,96,98,97,93,98,98,95,95.5
07000BOL,-2.4833,9.0333,Bole,2021,8,6:00,92,92,92,96,95,92,94,90,96,90,90,93,96,92,92,94,96,96,96,91,92,96,96,96,95,94,96,92,94,92,94,93.66666667
21088ODA,-0.978354,5.929346,Akim Oda,2021,8,6:00,99,96,95,94,95,97,96,93,92,95,94,98,98,95,96,95,96,96,94,97,95,97,98,96,95,96,94,95,96,96,98,95.6
21088ODA,-0.978354,5.929346,Akim Oda,2021,8,15:00,69,69,67,72,81,78,67,76,65,64,79,86,86,66,64,62,63,72,67,68,94,93,76,67,76,61,69,83,70,72,78,73.03333333
07017HO-,0.4667,6.6,Ho,2021,8,6:00,96,93,93,93,93,92,88,92,90,91,92,94,97,94,94,92,94,93,92,92,96,96,96,93,94,92,94,94,95,94,96,93.3
07017HO-,0.4667,6.6,Ho,2021,8,15:00,52,60,91,79,70,64,65,63,60,62,62,74,78,66,57,57,62,61,59,57,62,73,79,67,65,62,61,62,62,82,89,67.03333333
04031GAR,-0.1833,10.85,Garu,2021,8,15:00,72,65,73,73,96,75,72,64,74,74,92,96,81,88,65,71,88,77,74,74,82,72,66,72,72,96,75,74,75,84,74,77.13333333
01000BAB,-2.816667,10.5167,Babile,2021,8,6:00,96,91,92,91,92,96,84,91,92,92,92,96,96,92,92,91,92,96,96,92,92,91,92,91,96,92,92,92,96,92,96,92.6
01000BAB,-2.816667,10.5167,Babile,2021,8,15:00,72,64,62,81,74,92,66,66,54,69,76,61,77,81,78,69,61,72,65,61,87,66,67,79,72,75,81,92,85,91,72,73.2
04031GAR,-0.1833,10.85,Garu,2021,8,6:00,84,96,96,96,96,96,96,96,96,96,92,96,96,96,96,96,96,96,96,96,92,96,96,96,96,96,96,96,96,96,96,95.73333333
04026VEA,-0.85,10.8667,Vea,2021,8,6:00,96,96,96,96,100,95,95,95,95,95,95,95,96,96,96,96,96,96,96,91,96,100,96,91,96,92,96,96,96,95,95,95.5
23024TEM,0.001579,5.632253,Tema,2021,8,15:00,82,76,78,81,81,78,78,79,77,78,82,87,82,77,77,81,81,76,77,78,82,77,87,84,80,77,75,79,76,85,79,79.5
01032SUN,-2.329861,7.359216,Sunyani,2021,8,15:00,90,66,66,87,70,75,72,72,80,69,69,72,73,68,76,72,71,75,62,74,84,74,72,73,80,65,76,89,72,70,76,73.33333333
14067ABE,-0.74717,6.680267,Abetifi,2021,8,15:00,60,71,65,80,78,83,81,79,70,69,68,83,74,71,66,65,62,72,69,74,77,75,72,77,88,71,75,77,72,85,94,74.76666667
07006TLE,-0.862408,9.55385,Tamale,2021,8,15:00,67,61,57,65,77,94,69,67,69,63,77,83,88,68,64,65,66,73,74,61,71,66,66,62,65,81,66,88,67,95,73,71.36666667
23003TDI,-1.774393,4.893534,Takoradi,2021,8,15:00,80,78,79,82,83,82,75,86,81,80,81,80,78,76,76,75,80,80,78,76,84,78,81,82,82,79,74,85,96,85,86,80.6
17009KSI,-1.591642,6.716932,Kumasi,2021,8,15:00,65,58,59,90,81,74,68,72,64,67,73,71,77,61,71,62,59,64,61,72,67,68,64,62,69,61,63,77,70,80,71,68.53333333
07000BOL,-2.4833,9.0333,Bole,2021,8,15:00,63,67,63,81,84,70,60,70,64,73,81,69,78,70,72,71,69,76,63,65,82,75,65,65,78,63,67,75,64,96,85,72.03333333
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2021,8,15:00,57,64,62,89,75,73,64,78,67,66,80,92,69,57,62,67,68,61,62,74,65,82,70,64,67,65,67,81,71,81,68,70.36666667
22050KDA,0.270833,6.086389,Koforidua,2021,8,15:00,60,62,63,87,70,70,61,69,70,64,66,89,83,72,62,59,62,62,59,64,78,90,87,73,67,62,61,91,70,93,89,71.83333333
22050KDA,-0.25,6.0833,Koforidua,2021,8,15:00,60,62,63,87,70,70,61,69,70,64,66,89,83,72,62,59,62,62,59,64,78,90,87,73,67,62,61,91,70,93,89,71.83333333
22050KDA,-0.25,6.0833,Koforidua,2021,8,15:00,60,62,63,87,70,70,61,69,70,64,66,89,83,72,62,59,62,62,59,64,78,90,87,73,67,62,61,91,70,93,89,71.83333333
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2021,8,6:00,92,92,93,94,96,96,93,91,93,94,92,95,96,90,90,92,94,94,89,92,92,94,95,93,95,96,92,92,97,98,96,93.53333333
23003TDI,-1.774393,4.893534,Takoradi,2020,8,6:00,94,96,95,95,95,94,96,93,95,97,97,97,94,95,97,97,93,91,94,91,92,95,92,96,96,98,95,93,93,97,92,94.7
15076AKA,0.8,6.1167,Akatsi,2020,8,15:00,68,63,63,59,68,62,68,59,63,62,72,60,59,79,75,63,64,56,63,65,66,75,66,67,67,69,70,70,71,69,66,65.96666667
23022SAL,-1.0667,5.2,Saltpond,2020,8,6:00,96,96,96,96,94,96,96,96,96,97,94,97,96,96,98,96,92,92,96,94,94,94,96,96,96,96,96,96,96,98,96,95.6
21088ODA,-0.978354,5.929346,Akim Oda,2020,8,15:00,62,66,66,50,66,59,68,69,56,73,63,68,55,76,68,49,67,64,58,68,62,64,76,56,62,65,64,69,67,60,72,64.2
23022SAL,-1.0667,5.2,Saltpond,2020,8,15:00,79,77,79,78,75,77,83,78,79,78,78,75,80,87,82,79,78,77,80,80,81,82,78,80,78,85,79,77,82,80,80,79.4
07017HO-,0.4667,6.6,Ho,2020,8,6:00,95,97,93,90,96,91,88,94,95,93,92,92,96,91,96,96,90,91,90,89,91,94,93,94,96,95,92,88,92,92,97,92.8
07017HO-,0.4667,6.6,Ho,2020,8,15:00,67,58,57,43,51,56,61,63,61,59,66,60,55,88,70,48,48,63,61,59,68,66,61,57,56,52,61,64,64,60,62,59.93333333
04003NAV,-1.083188,10.878416,Navrongo,2020,8,6:00,96,96,95,91,92,91,83,96,93,85,84,96,91,96,96,96,92,92,96,96,92,97,96,96,98,95,96,96,96,96,96,93.7
04027BOL,-0.8667,10.8,Bolgatanga,2021,8,15:00,78,64,56,72,65,78,49,54,61,75,84,80,77,84,67,65,71,75,75,61,84,61,67,64,56,66,66,77,69,84,64,69.03333333
04027BOL,-0.8667,10.8,Bolgatanga,2021,8,6:00,96,84,84,91,91,96,91,91,91,88,95,100,91,91,91,87,87,91,91,88,86,96,88,88,83,87,87,100,91,70,91,89.53333333
17036KUM,-1.6,6.7167,Kumasi,2021,8,15:00,60,68,70,75,81,77,66,65,68,68,87,77,77,73,63,66,65,50,70,66,73,71,69,63,64,61,59,66,68,76,84,69.53333333
17036KUM,-1.6,6.7167,Kumasi,2021,8,15:00,60,68,70,75,81,77,66,65,68,68,87,77,77,73,63,66,65,50,70,66,73,71,69,63,64,61,59,66,68,76,84,69.53333333
07003AKU,0.11928,6.094506,Akuse,2021,8,6:00,94,96,92,85,92,90,86,82,90,91,91,93,100,96,97,93,89,96,94,92,90,96,96,92,96,97,92,96,94,94,96,92.8
07003AKU,0.11928,6.094506,Akuse,2021,8,15:00,55,60,67,73,65,60,63,63,65,65,63,81,63,69,63,66,61,70,59,69,68,72,76,92,68,60,63,76,71,74,85,68.33333333
14004EJU,-1.3667,7.3833,Ejura,2021,8,15:00,57,58,49,66,63,61,61,61,59,59,61,62,63,61,62,56,57,60,56,66,63,66,66,62,72,64,68,67,67,78,73,62.9
14004EJU,-1.3667,7.3833,Ejura,2021,8,15:00,57,58,49,66,63,61,61,61,59,59,61,62,63,61,62,56,57,60,56,66,63,66,66,62,72,64,68,67,67,78,73,62.9
14004EJU,-1.3667,7.3833,Ejura,2021,8,15:00,57,58,49,66,63,61,61,61,59,59,61,62,63,61,62,56,57,60,56,66,63,66,66,62,72,64,68,67,67,78,73,62.9
04001MAN,-0.2667,11.0167,Manga Bawku,2021,8,15:00,67,62,62,72,81,72,67,61,67,78,78,85,72,74,75,72,85,96,71,67,72,72,67,79,69,96,72,85,73,77,67,74.2
04001MAN,-0.2667,11.0167,Manga Bawku,2021,8,15:00,67,62,62,72,81,72,67,61,67,78,78,85,72,74,75,72,85,96,71,67,72,72,67,79,69,96,72,85,73,77,67,74.2
